au2001,property_type,num_bedrooms,quarter,rent_count,rent_mean,rent_geo_mean,au_name,territory,region,rental_area
567902,House,3,2020-09-01,,,,Mangaroa,Upper Hutt City,Wellington,Heretaunga/Silverstream
567902,House,4,2020-09-01,,,,Mangaroa,Upper Hutt City,Wellington,Heretaunga/Silverstream
567902,House,5+,2020-09-01,,,,Mangaroa,Upper Hutt City,Wellington,Heretaunga/Silverstream
568101,Flat or Apartment,1,2020-06-01,,,,Tawhai,Lower Hutt City,Wellington,Stokes Valley
568101,Flat or Apartment,2,2020-06-01,,,,Tawhai,Lower Hutt City,Wellington,Stokes Valley
568101,Flat or Apartment,3,2020-06-01,,,,Tawhai,Lower Hutt City,Wellington,Stokes Valley
568101,House,2,2020-06-01,,,,Tawhai,Lower Hutt City,Wellington,Stokes Valley
568101,House,3,2020-06-01,,,,Tawhai,Lower Hutt City,Wellington,Stokes Valley
568101,House,4,2020-06-01,,,,Tawhai,Lower Hutt City,Wellington,Stokes Valley
568101,Flat or Apartment,1,2020-09-01,,,,Tawhai,Lower Hutt City,Wellington,Stokes Valley
568101,Flat or Apartment,2,2020-09-01,,,,Tawhai,Lower Hutt City,Wellington,Stokes Valley
568101,Flat or Apartment,3,2020-09-01,,,,Tawhai,Lower Hutt City,Wellington,Stokes Valley
568101,House,2,2020-09-01,,,,Tawhai,Lower Hutt City,Wellington,Stokes Valley
568101,House,3,2020-09-01,6.0,561.0,560.0,Tawhai,Lower Hutt City,Wellington,Stokes Valley
568101,House,4,2020-09-01,,,,Tawhai,Lower Hutt City,Wellington,Stokes Valley
568102,Flat or Apartment,1,2020-06-01,,,,Holborn,Lower Hutt City,Wellington,Stokes Valley
568102,Flat or Apartment,2,2020-06-01,,,,Holborn,Lower Hutt City,Wellington,Stokes Valley
568102,House,2,2020-06-01,,,,Holborn,Lower Hutt City,Wellington,Stokes Valley
568102,House,3,2020-06-01,,,,Holborn,Lower Hutt City,Wellington,Stokes Valley
568102,House,4,2020-06-01,,,,Holborn,Lower Hutt City,Wellington,Stokes Valley
568102,Room or Boarding House,1,2020-06-01,,,,Holborn,Lower Hutt City,Wellington,Stokes Valley
568102,Flat or Apartment,1,2020-09-01,,,,Holborn,Lower Hutt City,Wellington,Stokes Valley
568102,Flat or Apartment,2,2020-09-01,,,,Holborn,Lower Hutt City,Wellington,Stokes Valley
568102,House,2,2020-09-01,,,,Holborn,Lower Hutt City,Wellington,Stokes Valley
568102,House,3,2020-09-01,,,,Holborn,Lower Hutt City,Wellington,Stokes Valley
568102,House,4,2020-09-01,,,,Holborn,Lower Hutt City,Wellington,Stokes Valley
568102,Room or Boarding House,1,2020-09-01,,,,Holborn,Lower Hutt City,Wellington,Stokes Valley
568103,Flat or Apartment,1,2020-06-01,,,,Delaney,Lower Hutt City,Wellington,Stokes Valley
568103,Flat or Apartment,2,2020-06-01,,,,Delaney,Lower Hutt City,Wellington,Stokes Valley
568103,Flat or Apartment,3,2020-06-01,,,,Delaney,Lower Hutt City,Wellington,Stokes Valley
568103,House,2,2020-06-01,,,,Delaney,Lower Hutt City,Wellington,Stokes Valley
568103,House,3,2020-06-01,6.0,522.0,512.0,Delaney,Lower Hutt City,Wellington,Stokes Valley
568103,House,4,2020-06-01,,,,Delaney,Lower Hutt City,Wellington,Stokes Valley
568103,Flat or Apartment,1,2020-09-01,,,,Delaney,Lower Hutt City,Wellington,Stokes Valley
568103,Flat or Apartment,2,2020-09-01,,,,Delaney,Lower Hutt City,Wellington,Stokes Valley
568103,Flat or Apartment,3,2020-09-01,,,,Delaney,Lower Hutt City,Wellington,Stokes Valley
568103,House,2,2020-09-01,,,,Delaney,Lower Hutt City,Wellington,Stokes Valley
568103,House,3,2020-09-01,,,,Delaney,Lower Hutt City,Wellington,Stokes Valley
568103,House,4,2020-09-01,,,,Delaney,Lower Hutt City,Wellington,Stokes Valley
568104,Flat or Apartment,2,2020-06-01,,,,Manuka,Lower Hutt City,Wellington,Stokes Valley
568104,House,2,2020-06-01,,,,Manuka,Lower Hutt City,Wellington,Stokes Valley
568104,House,3,2020-06-01,,,,Manuka,Lower Hutt City,Wellington,Stokes Valley
568104,House,4,2020-06-01,,,,Manuka,Lower Hutt City,Wellington,Stokes Valley
568104,Flat or Apartment,2,2020-09-01,,,,Manuka,Lower Hutt City,Wellington,Stokes Valley
568104,House,2,2020-09-01,,,,Manuka,Lower Hutt City,Wellington,Stokes Valley
568104,House,3,2020-09-01,,,,Manuka,Lower Hutt City,Wellington,Stokes Valley
568104,House,4,2020-09-01,,,,Manuka,Lower Hutt City,Wellington,Stokes Valley
568201,Flat or Apartment,1,2020-06-01,,,,Taita North,Lower Hutt City,Wellington,Taita/Naenae
568201,Flat or Apartment,2,2020-06-01,,,,Taita North,Lower Hutt City,Wellington,Taita/Naenae
568201,Flat or Apartment,3,2020-06-01,,,,Taita North,Lower Hutt City,Wellington,Taita/Naenae
568201,House,2,2020-06-01,,,,Taita North,Lower Hutt City,Wellington,Taita/Naenae
568201,House,3,2020-06-01,,,,Taita North,Lower Hutt City,Wellington,Taita/Naenae
568201,House,4,2020-06-01,,,,Taita North,Lower Hutt City,Wellington,Taita/Naenae
568201,Room or Boarding House,1,2020-06-01,,,,Taita North,Lower Hutt City,Wellington,Taita/Naenae
568201,Flat or Apartment,1,2020-09-01,9.0,261.0,260.0,Taita North,Lower Hutt City,Wellington,Taita/Naenae
568201,Flat or Apartment,2,2020-09-01,6.0,442.0,434.0,Taita North,Lower Hutt City,Wellington,Taita/Naenae
568201,Flat or Apartment,3,2020-09-01,,,,Taita North,Lower Hutt City,Wellington,Taita/Naenae
568201,House,2,2020-09-01,,,,Taita North,Lower Hutt City,Wellington,Taita/Naenae
568201,House,3,2020-09-01,,,,Taita North,Lower Hutt City,Wellington,Taita/Naenae
568201,House,4,2020-09-01,,,,Taita North,Lower Hutt City,Wellington,Taita/Naenae
568201,Room or Boarding House,1,2020-09-01,,,,Taita North,Lower Hutt City,Wellington,Taita/Naenae
568202,Flat or Apartment,1,2020-06-01,,,,Taita South,Lower Hutt City,Wellington,Taita/Naenae
568202,Flat or Apartment,2,2020-06-01,,,,Taita South,Lower Hutt City,Wellington,Taita/Naenae
568202,Flat or Apartment,3,2020-06-01,,,,Taita South,Lower Hutt City,Wellington,Taita/Naenae
568202,House,2,2020-06-01,,,,Taita South,Lower Hutt City,Wellington,Taita/Naenae
568202,House,3,2020-06-01,,,,Taita South,Lower Hutt City,Wellington,Taita/Naenae
568202,House,4,2020-06-01,,,,Taita South,Lower Hutt City,Wellington,Taita/Naenae
568202,Room or Boarding House,1,2020-06-01,,,,Taita South,Lower Hutt City,Wellington,Taita/Naenae
568202,Flat or Apartment,1,2020-09-01,,,,Taita South,Lower Hutt City,Wellington,Taita/Naenae
568202,Flat or Apartment,2,2020-09-01,,,,Taita South,Lower Hutt City,Wellington,Taita/Naenae
568202,Flat or Apartment,3,2020-09-01,,,,Taita South,Lower Hutt City,Wellington,Taita/Naenae
568202,House,2,2020-09-01,,,,Taita South,Lower Hutt City,Wellington,Taita/Naenae
568202,House,3,2020-09-01,,,,Taita South,Lower Hutt City,Wellington,Taita/Naenae
568202,House,4,2020-09-01,,,,Taita South,Lower Hutt City,Wellington,Taita/Naenae
568202,Room or Boarding House,1,2020-09-01,,,,Taita South,Lower Hutt City,Wellington,Taita/Naenae
568301,Flat or Apartment,1,2020-06-01,,,,Avalon East,Lower Hutt City,Wellington,Epuni/Avalon
568301,Flat or Apartment,2,2020-06-01,,,,Avalon East,Lower Hutt City,Wellington,Epuni/Avalon
568301,Flat or Apartment,3,2020-06-01,,,,Avalon East,Lower Hutt City,Wellington,Epuni/Avalon
568301,House,1,2020-06-01,,,,Avalon East,Lower Hutt City,Wellington,Epuni/Avalon
568301,House,2,2020-06-01,,,,Avalon East,Lower Hutt City,Wellington,Epuni/Avalon
568301,House,3,2020-06-01,,,,Avalon East,Lower Hutt City,Wellington,Epuni/Avalon
568301,House,4,2020-06-01,,,,Avalon East,Lower Hutt City,Wellington,Epuni/Avalon
568301,House,5+,2020-06-01,,,,Avalon East,Lower Hutt City,Wellington,Epuni/Avalon
568301,Room or Boarding House,1,2020-06-01,,,,Avalon East,Lower Hutt City,Wellington,Epuni/Avalon
568301,Flat or Apartment,1,2020-09-01,,,,Avalon East,Lower Hutt City,Wellington,Epuni/Avalon
568301,Flat or Apartment,2,2020-09-01,,,,Avalon East,Lower Hutt City,Wellington,Epuni/Avalon
568301,Flat or Apartment,3,2020-09-01,,,,Avalon East,Lower Hutt City,Wellington,Epuni/Avalon
568301,House,1,2020-09-01,,,,Avalon East,Lower Hutt City,Wellington,Epuni/Avalon
568301,House,2,2020-09-01,,,,Avalon East,Lower Hutt City,Wellington,Epuni/Avalon
568301,House,3,2020-09-01,7.0,536.0,507.0,Avalon East,Lower Hutt City,Wellington,Epuni/Avalon
568301,House,4,2020-09-01,,,,Avalon East,Lower Hutt City,Wellington,Epuni/Avalon
568301,House,5+,2020-09-01,,,,Avalon East,Lower Hutt City,Wellington,Epuni/Avalon
568301,Room or Boarding House,1,2020-09-01,,,,Avalon East,Lower Hutt City,Wellington,Epuni/Avalon
568302,Flat or Apartment,1,2020-06-01,6.0,293.0,293.0,Naenae North,Lower Hutt City,Wellington,Taita/Naenae
568302,Flat or Apartment,2,2020-06-01,,,,Naenae North,Lower Hutt City,Wellington,Taita/Naenae
568302,Flat or Apartment,3,2020-06-01,,,,Naenae North,Lower Hutt City,Wellington,Taita/Naenae
568302,House,1,2020-06-01,,,,Naenae North,Lower Hutt City,Wellington,Taita/Naenae
568302,House,2,2020-06-01,,,,Naenae North,Lower Hutt City,Wellington,Taita/Naenae
568302,House,3,2020-06-01,6.0,499.0,498.0,Naenae North,Lower Hutt City,Wellington,Taita/Naenae
568302,House,4,2020-06-01,,,,Naenae North,Lower Hutt City,Wellington,Taita/Naenae
568302,Room or Boarding House,1,2020-06-01,,,,Naenae North,Lower Hutt City,Wellington,Taita/Naenae
568302,Flat or Apartment,1,2020-09-01,,,,Naenae North,Lower Hutt City,Wellington,Taita/Naenae
568302,Flat or Apartment,2,2020-09-01,,,,Naenae North,Lower Hutt City,Wellington,Taita/Naenae
568302,Flat or Apartment,3,2020-09-01,,,,Naenae North,Lower Hutt City,Wellington,Taita/Naenae
568302,House,1,2020-09-01,,,,Naenae North,Lower Hutt City,Wellington,Taita/Naenae
568302,House,2,2020-09-01,,,,Naenae North,Lower Hutt City,Wellington,Taita/Naenae
568302,House,3,2020-09-01,,,,Naenae North,Lower Hutt City,Wellington,Taita/Naenae
568302,House,4,2020-09-01,,,,Naenae North,Lower Hutt City,Wellington,Taita/Naenae
568302,Room or Boarding House,1,2020-09-01,,,,Naenae North,Lower Hutt City,Wellington,Taita/Naenae
568303,Flat or Apartment,1,2020-06-01,,,,Naenae South,Lower Hutt City,Wellington,Taita/Naenae
568303,Flat or Apartment,2,2020-06-01,,,,Naenae South,Lower Hutt City,Wellington,Taita/Naenae
568303,House,1,2020-06-01,,,,Naenae South,Lower Hutt City,Wellington,Taita/Naenae
568303,House,2,2020-06-01,,,,Naenae South,Lower Hutt City,Wellington,Taita/Naenae
568303,House,3,2020-06-01,,,,Naenae South,Lower Hutt City,Wellington,Taita/Naenae
568303,House,4,2020-06-01,,,,Naenae South,Lower Hutt City,Wellington,Taita/Naenae
568303,Flat or Apartment,1,2020-09-01,,,,Naenae South,Lower Hutt City,Wellington,Taita/Naenae
568303,Flat or Apartment,2,2020-09-01,,,,Naenae South,Lower Hutt City,Wellington,Taita/Naenae
568303,House,1,2020-09-01,,,,Naenae South,Lower Hutt City,Wellington,Taita/Naenae
568303,House,2,2020-09-01,,,,Naenae South,Lower Hutt City,Wellington,Taita/Naenae
568303,House,3,2020-09-01,10.0,524.0,522.0,Naenae South,Lower Hutt City,Wellington,Taita/Naenae
568303,House,4,2020-09-01,,,,Naenae South,Lower Hutt City,Wellington,Taita/Naenae
568401,Flat or Apartment,2,2020-06-01,,,,Avalon West,Lower Hutt City,Wellington,Epuni/Avalon
568401,House,2,2020-06-01,,,,Avalon West,Lower Hutt City,Wellington,Epuni/Avalon
568401,House,3,2020-06-01,6.0,628.0,627.0,Avalon West,Lower Hutt City,Wellington,Epuni/Avalon
568401,House,4,2020-06-01,,,,Avalon West,Lower Hutt City,Wellington,Epuni/Avalon
568401,Flat or Apartment,2,2020-09-01,,,,Avalon West,Lower Hutt City,Wellington,Epuni/Avalon
568401,House,2,2020-09-01,,,,Avalon West,Lower Hutt City,Wellington,Epuni/Avalon
568401,House,3,2020-09-01,,,,Avalon West,Lower Hutt City,Wellington,Epuni/Avalon
568401,House,4,2020-09-01,,,,Avalon West,Lower Hutt City,Wellington,Epuni/Avalon
568402,Flat or Apartment,1,2020-06-01,,,,Boulcott,Lower Hutt City,Wellington,Epuni/Avalon
568402,Flat or Apartment,2,2020-06-01,,,,Boulcott,Lower Hutt City,Wellington,Epuni/Avalon
568402,Flat or Apartment,3,2020-06-01,,,,Boulcott,Lower Hutt City,Wellington,Epuni/Avalon
568402,House,1,2020-06-01,,,,Boulcott,Lower Hutt City,Wellington,Epuni/Avalon
568402,House,2,2020-06-01,,,,Boulcott,Lower Hutt City,Wellington,Epuni/Avalon
568402,House,3,2020-06-01,11.0,618.0,605.0,Boulcott,Lower Hutt City,Wellington,Epuni/Avalon
568402,House,4,2020-06-01,,,,Boulcott,Lower Hutt City,Wellington,Epuni/Avalon
568402,Flat or Apartment,1,2020-09-01,,,,Boulcott,Lower Hutt City,Wellington,Epuni/Avalon
568402,Flat or Apartment,2,2020-09-01,,,,Boulcott,Lower Hutt City,Wellington,Epuni/Avalon
568402,Flat or Apartment,3,2020-09-01,,,,Boulcott,Lower Hutt City,Wellington,Epuni/Avalon
568402,House,1,2020-09-01,,,,Boulcott,Lower Hutt City,Wellington,Epuni/Avalon
568402,House,2,2020-09-01,,,,Boulcott,Lower Hutt City,Wellington,Epuni/Avalon
568402,House,3,2020-09-01,8.0,618.0,617.0,Boulcott,Lower Hutt City,Wellington,Epuni/Avalon
568402,House,4,2020-09-01,,,,Boulcott,Lower Hutt City,Wellington,Epuni/Avalon
568501,Flat or Apartment,1,2020-06-01,,,,Epuni West,Lower Hutt City,Wellington,Epuni/Avalon
568501,Flat or Apartment,2,2020-06-01,5.0,498.0,496.0,Epuni West,Lower Hutt City,Wellington,Epuni/Avalon
568501,Flat or Apartment,3,2020-06-01,,,,Epuni West,Lower Hutt City,Wellington,Epuni/Avalon
568501,House,1,2020-06-01,,,,Epuni West,Lower Hutt City,Wellington,Epuni/Avalon
568501,House,2,2020-06-01,,,,Epuni West,Lower Hutt City,Wellington,Epuni/Avalon
568501,House,3,2020-06-01,,,,Epuni West,Lower Hutt City,Wellington,Epuni/Avalon
568501,House,4,2020-06-01,,,,Epuni West,Lower Hutt City,Wellington,Epuni/Avalon
568501,Room or Boarding House,1,2020-06-01,12.0,225.0,217.0,Epuni West,Lower Hutt City,Wellington,Epuni/Avalon
568501,Flat or Apartment,1,2020-09-01,,,,Epuni West,Lower Hutt City,Wellington,Epuni/Avalon
568501,Flat or Apartment,2,2020-09-01,,,,Epuni West,Lower Hutt City,Wellington,Epuni/Avalon
568501,Flat or Apartment,3,2020-09-01,,,,Epuni West,Lower Hutt City,Wellington,Epuni/Avalon
568501,House,1,2020-09-01,,,,Epuni West,Lower Hutt City,Wellington,Epuni/Avalon
568501,House,2,2020-09-01,8.0,448.0,446.0,Epuni West,Lower Hutt City,Wellington,Epuni/Avalon
568501,House,3,2020-09-01,9.0,629.0,618.0,Epuni West,Lower Hutt City,Wellington,Epuni/Avalon
568501,House,4,2020-09-01,6.0,676.0,674.0,Epuni West,Lower Hutt City,Wellington,Epuni/Avalon
568501,Room or Boarding House,1,2020-09-01,17.0,197.0,195.0,Epuni West,Lower Hutt City,Wellington,Epuni/Avalon
568502,Flat or Apartment,1,2020-06-01,,,,Epuni East,Lower Hutt City,Wellington,Epuni/Avalon
568502,Flat or Apartment,2,2020-06-01,5.0,428.0,427.0,Epuni East,Lower Hutt City,Wellington,Epuni/Avalon
568502,Flat or Apartment,3,2020-06-01,,,,Epuni East,Lower Hutt City,Wellington,Epuni/Avalon
568502,House,1,2020-06-01,,,,Epuni East,Lower Hutt City,Wellington,Epuni/Avalon
568502,House,2,2020-06-01,,,,Epuni East,Lower Hutt City,Wellington,Epuni/Avalon
568502,House,3,2020-06-01,,,,Epuni East,Lower Hutt City,Wellington,Epuni/Avalon
568502,House,4,2020-06-01,,,,Epuni East,Lower Hutt City,Wellington,Epuni/Avalon
568502,Room or Boarding House,1,2020-06-01,,,,Epuni East,Lower Hutt City,Wellington,Epuni/Avalon
568502,Flat or Apartment,1,2020-09-01,,,,Epuni East,Lower Hutt City,Wellington,Epuni/Avalon
568502,Flat or Apartment,2,2020-09-01,,,,Epuni East,Lower Hutt City,Wellington,Epuni/Avalon
568502,Flat or Apartment,3,2020-09-01,,,,Epuni East,Lower Hutt City,Wellington,Epuni/Avalon
568502,House,1,2020-09-01,,,,Epuni East,Lower Hutt City,Wellington,Epuni/Avalon
568502,House,2,2020-09-01,,,,Epuni East,Lower Hutt City,Wellington,Epuni/Avalon
568502,House,3,2020-09-01,9.0,556.0,554.0,Epuni East,Lower Hutt City,Wellington,Epuni/Avalon
568502,House,4,2020-09-01,,,,Epuni East,Lower Hutt City,Wellington,Epuni/Avalon
568502,Room or Boarding House,1,2020-09-01,,,,Epuni East,Lower Hutt City,Wellington,Epuni/Avalon
568601,Flat or Apartment,1,2020-06-01,,,,Waterloo West,Lower Hutt City,Wellington,Hutt Central/Waterloo
568601,Flat or Apartment,2,2020-06-01,,,,Waterloo West,Lower Hutt City,Wellington,Hutt Central/Waterloo
568601,House,2,2020-06-01,,,,Waterloo West,Lower Hutt City,Wellington,Hutt Central/Waterloo
568601,House,3,2020-06-01,,,,Waterloo West,Lower Hutt City,Wellington,Hutt Central/Waterloo
568601,House,4,2020-06-01,,,,Waterloo West,Lower Hutt City,Wellington,Hutt Central/Waterloo
568601,Flat or Apartment,1,2020-09-01,,,,Waterloo West,Lower Hutt City,Wellington,Hutt Central/Waterloo
568601,Flat or Apartment,2,2020-09-01,,,,Waterloo West,Lower Hutt City,Wellington,Hutt Central/Waterloo
568601,House,2,2020-09-01,,,,Waterloo West,Lower Hutt City,Wellington,Hutt Central/Waterloo
568601,House,3,2020-09-01,,,,Waterloo West,Lower Hutt City,Wellington,Hutt Central/Waterloo
568601,House,4,2020-09-01,,,,Waterloo West,Lower Hutt City,Wellington,Hutt Central/Waterloo
568602,Flat or Apartment,1,2020-06-01,,,,Waterloo East,Lower Hutt City,Wellington,Hutt Central/Waterloo
568602,Flat or Apartment,2,2020-06-01,,,,Waterloo East,Lower Hutt City,Wellington,Hutt Central/Waterloo
568602,Flat or Apartment,3,2020-06-01,,,,Waterloo East,Lower Hutt City,Wellington,Hutt Central/Waterloo
568602,House,1,2020-06-01,,,,Waterloo East,Lower Hutt City,Wellington,Hutt Central/Waterloo
568602,House,2,2020-06-01,5.0,497.0,496.0,Waterloo East,Lower Hutt City,Wellington,Hutt Central/Waterloo
568602,House,3,2020-06-01,11.0,626.0,623.0,Waterloo East,Lower Hutt City,Wellington,Hutt Central/Waterloo
568602,House,4,2020-06-01,,,,Waterloo East,Lower Hutt City,Wellington,Hutt Central/Waterloo
568602,House,5+,2020-06-01,,,,Waterloo East,Lower Hutt City,Wellington,Hutt Central/Waterloo
568602,Room or Boarding House,1,2020-06-01,,,,Waterloo East,Lower Hutt City,Wellington,Hutt Central/Waterloo
568602,Flat or Apartment,1,2020-09-01,,,,Waterloo East,Lower Hutt City,Wellington,Hutt Central/Waterloo
568602,Flat or Apartment,2,2020-09-01,,,,Waterloo East,Lower Hutt City,Wellington,Hutt Central/Waterloo
568602,Flat or Apartment,3,2020-09-01,,,,Waterloo East,Lower Hutt City,Wellington,Hutt Central/Waterloo
568602,House,1,2020-09-01,,,,Waterloo East,Lower Hutt City,Wellington,Hutt Central/Waterloo
568602,House,2,2020-09-01,6.0,474.0,473.0,Waterloo East,Lower Hutt City,Wellington,Hutt Central/Waterloo
568602,House,3,2020-09-01,11.0,607.0,605.0,Waterloo East,Lower Hutt City,Wellington,Hutt Central/Waterloo
568602,House,4,2020-09-01,,,,Waterloo East,Lower Hutt City,Wellington,Hutt Central/Waterloo
568602,House,5+,2020-09-01,,,,Waterloo East,Lower Hutt City,Wellington,Hutt Central/Waterloo
568602,Room or Boarding House,1,2020-09-01,,,,Waterloo East,Lower Hutt City,Wellington,Hutt Central/Waterloo
568701,Flat or Apartment,1,2020-06-01,,,,Waiwhetu North,Lower Hutt City,Wellington,Moera/Waiwhetu
568701,Flat or Apartment,2,2020-06-01,,,,Waiwhetu North,Lower Hutt City,Wellington,Moera/Waiwhetu
568701,Flat or Apartment,3,2020-06-01,,,,Waiwhetu North,Lower Hutt City,Wellington,Moera/Waiwhetu
568701,House,2,2020-06-01,,,,Waiwhetu North,Lower Hutt City,Wellington,Moera/Waiwhetu
568701,House,3,2020-06-01,7.0,590.0,586.0,Waiwhetu North,Lower Hutt City,Wellington,Moera/Waiwhetu
568701,House,4,2020-06-01,,,,Waiwhetu North,Lower Hutt City,Wellington,Moera/Waiwhetu
568701,Room or Boarding House,1,2020-06-01,,,,Waiwhetu North,Lower Hutt City,Wellington,Moera/Waiwhetu
568701,Flat or Apartment,1,2020-09-01,,,,Waiwhetu North,Lower Hutt City,Wellington,Moera/Waiwhetu
568701,Flat or Apartment,2,2020-09-01,,,,Waiwhetu North,Lower Hutt City,Wellington,Moera/Waiwhetu
568701,Flat or Apartment,3,2020-09-01,,,,Waiwhetu North,Lower Hutt City,Wellington,Moera/Waiwhetu
568701,House,2,2020-09-01,,,,Waiwhetu North,Lower Hutt City,Wellington,Moera/Waiwhetu
568701,House,3,2020-09-01,,,,Waiwhetu North,Lower Hutt City,Wellington,Moera/Waiwhetu
568701,House,4,2020-09-01,,,,Waiwhetu North,Lower Hutt City,Wellington,Moera/Waiwhetu
568701,Room or Boarding House,1,2020-09-01,,,,Waiwhetu North,Lower Hutt City,Wellington,Moera/Waiwhetu
568702,Flat or Apartment,1,2020-06-01,,,,Waiwhetu South,Lower Hutt City,Wellington,Moera/Waiwhetu
568702,Flat or Apartment,2,2020-06-01,,,,Waiwhetu South,Lower Hutt City,Wellington,Moera/Waiwhetu
568702,Flat or Apartment,3,2020-06-01,,,,Waiwhetu South,Lower Hutt City,Wellington,Moera/Waiwhetu
568702,House,1,2020-06-01,,,,Waiwhetu South,Lower Hutt City,Wellington,Moera/Waiwhetu
568702,House,2,2020-06-01,5.0,413.0,411.0,Waiwhetu South,Lower Hutt City,Wellington,Moera/Waiwhetu
568702,House,3,2020-06-01,5.0,579.0,578.0,Waiwhetu South,Lower Hutt City,Wellington,Moera/Waiwhetu
568702,House,4,2020-06-01,,,,Waiwhetu South,Lower Hutt City,Wellington,Moera/Waiwhetu
568702,Flat or Apartment,1,2020-09-01,,,,Waiwhetu South,Lower Hutt City,Wellington,Moera/Waiwhetu
568702,Flat or Apartment,2,2020-09-01,5.0,445.0,444.0,Waiwhetu South,Lower Hutt City,Wellington,Moera/Waiwhetu
568702,Flat or Apartment,3,2020-09-01,,,,Waiwhetu South,Lower Hutt City,Wellington,Moera/Waiwhetu
568702,House,1,2020-09-01,,,,Waiwhetu South,Lower Hutt City,Wellington,Moera/Waiwhetu
568702,House,2,2020-09-01,,,,Waiwhetu South,Lower Hutt City,Wellington,Moera/Waiwhetu
568702,House,3,2020-09-01,8.0,575.0,572.0,Waiwhetu South,Lower Hutt City,Wellington,Moera/Waiwhetu
568702,House,4,2020-09-01,,,,Waiwhetu South,Lower Hutt City,Wellington,Moera/Waiwhetu
568800,House,2,2020-06-01,,,,Gracefield,Lower Hutt City,Wellington,Eastern Bays
568800,House,3,2020-06-01,,,,Gracefield,Lower Hutt City,Wellington,Eastern Bays
568800,House,2,2020-09-01,,,,Gracefield,Lower Hutt City,Wellington,Eastern Bays
568800,House,3,2020-09-01,,,,Gracefield,Lower Hutt City,Wellington,Eastern Bays
568900,Flat or Apartment,1,2020-06-01,,,,Moera,Lower Hutt City,Wellington,Moera/Waiwhetu
568900,Flat or Apartment,2,2020-06-01,,,,Moera,Lower Hutt City,Wellington,Moera/Waiwhetu
568900,Flat or Apartment,3,2020-06-01,,,,Moera,Lower Hutt City,Wellington,Moera/Waiwhetu
568900,House,2,2020-06-01,,,,Moera,Lower Hutt City,Wellington,Moera/Waiwhetu
568900,House,3,2020-06-01,,,,Moera,Lower Hutt City,Wellington,Moera/Waiwhetu
568900,House,4,2020-06-01,,,,Moera,Lower Hutt City,Wellington,Moera/Waiwhetu
568900,Room or Boarding House,1,2020-06-01,,,,Moera,Lower Hutt City,Wellington,Moera/Waiwhetu
568900,Flat or Apartment,1,2020-09-01,5.0,309.0,306.0,Moera,Lower Hutt City,Wellington,Moera/Waiwhetu
568900,Flat or Apartment,2,2020-09-01,,,,Moera,Lower Hutt City,Wellington,Moera/Waiwhetu
568900,Flat or Apartment,3,2020-09-01,,,,Moera,Lower Hutt City,Wellington,Moera/Waiwhetu
568900,House,2,2020-09-01,,,,Moera,Lower Hutt City,Wellington,Moera/Waiwhetu
568900,House,3,2020-09-01,,,,Moera,Lower Hutt City,Wellington,Moera/Waiwhetu
568900,House,4,2020-09-01,,,,Moera,Lower Hutt City,Wellington,Moera/Waiwhetu
568900,Room or Boarding House,1,2020-09-01,,,,Moera,Lower Hutt City,Wellington,Moera/Waiwhetu
569001,Flat or Apartment,1,2020-06-01,,,,Woburn North,Lower Hutt City,Wellington,Hutt Central/Waterloo
569001,Flat or Apartment,2,2020-06-01,,,,Woburn North,Lower Hutt City,Wellington,Hutt Central/Waterloo
569001,House,2,2020-06-01,,,,Woburn North,Lower Hutt City,Wellington,Hutt Central/Waterloo
569001,House,3,2020-06-01,,,,Woburn North,Lower Hutt City,Wellington,Hutt Central/Waterloo
569001,House,4,2020-06-01,,,,Woburn North,Lower Hutt City,Wellington,Hutt Central/Waterloo
569001,Flat or Apartment,1,2020-09-01,,,,Woburn North,Lower Hutt City,Wellington,Hutt Central/Waterloo
569001,Flat or Apartment,2,2020-09-01,,,,Woburn North,Lower Hutt City,Wellington,Hutt Central/Waterloo
569001,House,2,2020-09-01,,,,Woburn North,Lower Hutt City,Wellington,Hutt Central/Waterloo
569001,House,3,2020-09-01,,,,Woburn North,Lower Hutt City,Wellington,Hutt Central/Waterloo
569001,House,4,2020-09-01,,,,Woburn North,Lower Hutt City,Wellington,Hutt Central/Waterloo
569002,Flat or Apartment,1,2020-06-01,,,,Woburn South,Lower Hutt City,Wellington,Moera/Waiwhetu
569002,Flat or Apartment,2,2020-06-01,,,,Woburn South,Lower Hutt City,Wellington,Moera/Waiwhetu
569002,Flat or Apartment,3,2020-06-01,,,,Woburn South,Lower Hutt City,Wellington,Moera/Waiwhetu
569002,House,2,2020-06-01,,,,Woburn South,Lower Hutt City,Wellington,Moera/Waiwhetu
569002,House,3,2020-06-01,,,,Woburn South,Lower Hutt City,Wellington,Moera/Waiwhetu
569002,Flat or Apartment,1,2020-09-01,,,,Woburn South,Lower Hutt City,Wellington,Moera/Waiwhetu
569002,Flat or Apartment,2,2020-09-01,,,,Woburn South,Lower Hutt City,Wellington,Moera/Waiwhetu
569002,Flat or Apartment,3,2020-09-01,,,,Woburn South,Lower Hutt City,Wellington,Moera/Waiwhetu
569002,House,2,2020-09-01,,,,Woburn South,Lower Hutt City,Wellington,Moera/Waiwhetu
569002,House,3,2020-09-01,,,,Woburn South,Lower Hutt City,Wellington,Moera/Waiwhetu
569100,Flat or Apartment,1,2020-06-01,10.0,280.0,274.0,Hutt Central,Lower Hutt City,Wellington,Hutt Central/Waterloo
